measurement_name	peak_intensity	MF
AO_high^SPE_1_Segment14	98556.4	C27H33O13N1S0
AO_high^SPE_1_Segment14	101580.9	C28H37O12N1S0
AO_high^SPE_1_Segment14	76054.6	C26H31O14N1S0
AO_high^SPE_1_Segment14	113351.1	C27H35O13N1S0
AO_high^SPE_1_Segment14	80855.5	C28H39O12N1S0
AO_high^SPE_1_Segment14	86262.5	C26H37O14N1S0
AO_high^SPE_1_Segment14	72832.9	C29H35O12N1S0
AO_high^SPE_1_Segment14	80211	C28H33O13N1S0
AO_high^SPE_1_Segment14	90123.5	C29H37O12N1S0
AO_high^SPE_1_Segment14	93445.5	C28H35O13N1S0
AO_high^SPE_1_Segment14	84934	C29H39O12N1S0
AO_high^SPE_1_Segment14	95935.6	C27H33O14N1S0
AO_high^SPE_1_Segment14	86240	C28H37O13N1S0
AO_high^SPE_1_Segment14	75008.5	C29H41O12N1S0
AO_high^SPE_1_Segment14	69025.5	C26H31O15N1S0
AO_high^SPE_1_Segment14	80266	C27H35O14N1S0
AO_high^SPE_1_Segment14	97498.5	C28H39O13N1S0
AO_high^SPE_1_Segment14	96036.3	C27H37O14N1S0
AO_high^SPE_1_Segment14	73552.5	C30H37O12N1S0
AO_high^SPE_1_Segment14	70338.6	C30H39O12N1S0
AO_high^SPE_1_Segment14	77868.1	C29H37O13N1S0
AO_high^SPE_1_Segment14	94518	C29H39O13N1S0
AO_high^SPE_1_Segment14	70261.1	C34H65O8N1S0
AO_high^SPE_1_Segment14	74589.1	C30H39O13N1S0
AO_high^SPE_1_Segment14	72230.5	C32H39O12N1S0
AO_high^SPE_1_Segment14	70638.5	C33H53O14N1S0
AO_high^SPE_1_Segment14	70805.3	C37H73O11N1S0
AO_high^SPE_1_Segment14	71637.2	C53H103O1N1S0
AO_high^SPE_1_Segment15	59122	C7H7O3N1S0
AO_high^SPE_1_Segment15	67893.7	C9H15O2N1S0
AO_high^SPE_1_Segment15	61210.5	C6H7O5N1S0
AO_high^SPE_1_Segment15	60868.3	C10H11O3N1S0
AO_high^SPE_1_Segment15	59240	C10H13O3N1S0
AO_high^SPE_1_Segment15	58977.3	C10H17O3N1S0
AO_high^SPE_1_Segment15	60922.8	C9H15O4N1S0
AO_high^SPE_1_Segment15	66345.2	C10H7O4N1S0
AO_high^SPE_1_Segment15	63700.6	C10H9O4N1S0
AO_high^SPE_1_Segment15	109690.6	C11H19O3N1S0
AO_high^SPE_1_Segment15	60231.6	C8H9O6N1S0
AO_high^SPE_1_Segment15	59133.8	C10H17O4N1S0
AO_high^SPE_1_Segment15	67435.8	C12H15O3N1S0
AO_high^SPE_1_Segment15	63813.1	C10H9O5N1S0
AO_high^SPE_1_Segment15	64031.5	C11H13O4N1S0
AO_high^SPE_1_Segment15	62726.8	C12H17O3N1S0
AO_high^SPE_1_Segment15	63470.6	C12H19O3N1S0
AO_high^SPE_1_Segment15	60149.5	C12H21O3N1S0
AO_high^SPE_1_Segment15	61005.6	C13H25O2N1S0
AO_high^SPE_1_Segment15	67187.7	C9H11O6N1S0
AO_high^SPE_1_Segment15	65887.7	C11H19O4N1S0
AO_high^SPE_1_Segment15	60697.4	C11H9O5N1S0
AO_high^SPE_1_Segment15	67245.6	C12H19O4N1S0
AO_high^SPE_1_Segment15	63572.7	C12H23O4N1S0
AO_high^SPE_1_Segment15	61154.1	C13H13O4N1S0
AO_high^SPE_1_Segment15	61479.5	C10H17O6N1S0
AO_high^SPE_1_Segment15	60982.7	C12H11O5N1S0
AO_high^SPE_1_Segment15	60987.3	C13H15O4N1S0
AO_high^SPE_1_Segment15	65535.9	C14H19O3N1S0
AO_high^SPE_1_Segment15	76778.4	C9H17O7N1S0
AO_high^SPE_1_Segment15	67074.6	C13H17O4N1S0
AO_high^SPE_1_Segment15	74356.5	C13H19O4N1S0
AO_high^SPE_1_Segment15	63838.6	C11H13O6N1S0
AO_high^SPE_1_Segment15	67169.5	C13H23O4N1S0
AO_high^SPE_1_Segment15	61373.5	C10H15O7N1S0
AO_high^SPE_1_Segment15	61590.7	C13H13O5N1S0
AO_high^SPE_1_Segment15	81810.7	C14H17O4N1S0
AO_high^SPE_1_Segment15	74469	C14H19O4N1S0
AO_high^SPE_1_Segment15	63649	C15H23O3N1S0
AO_high^SPE_1_Segment15	63464.9	C15H9O4N1S0
AO_high^SPE_1_Segment15	68968.9	C10H21O7N1S0
AO_high^SPE_1_Segment15	85708.8	C14H21O4N1S0
AO_high^SPE_1_Segment15	62058.9	C13H21O5N1S0
AO_high^SPE_1_Segment15	61794.8	C14H25O4N1S0
AO_high^SPE_1_Segment15	77002	C13H23O5N1S0
AO_high^SPE_1_Segment15	67002.6	C14H15O5N1S0
AO_high^SPE_1_Segment15	87600.7	C14H17O5N1S0
AO_high^SPE_1_Segment15	69899.4	C13H15O6N1S0
AO_high^SPE_1_Segment15	92635.3	C14H19O5N1S0
AO_high^SPE_1_Segment15	68275.3	C15H23O4N1S0
AO_high^SPE_1_Segment15	70807.1	C15H9O5N1S0
AO_high^SPE_1_Segment15	123159	C14H21O5N1S0
AO_high^SPE_1_Segment15	68684	C13H19O6N1S0
AO_high^SPE_1_Segment15	66574.9	C14H25O5N1S0
AO_high^SPE_1_Segment15	70051.9	C15H15O5N1S0
AO_high^SPE_1_Segment15	62987.9	C12H19O7N1S0
AO_high^SPE_1_Segment15	67147.9	C16H19O4N1S0
AO_high^SPE_1_Segment15	74011.5	C11H17O8N1S0
AO_high^SPE_1_Segment15	79287.6	C15H17O5N1S0
AO_high^SPE_1_Segment15	62827.6	C16H21O4N1S0
AO_high^SPE_1_Segment15	71839.8	C18H29O2N1S0
AO_high^SPE_1_Segment15	141838.1	C15H19O5N1S0
AO_high^SPE_1_Segment15	66170.3	C16H23O4N1S0
AO_high^SPE_1_Segment15	62635.2	C13H13O7N1S0
AO_high^SPE_1_Segment15	136855.6	C15H21O5N1S0
AO_high^SPE_1_Segment15	87411.4	C14H19O6N1S0
AO_high^SPE_1_Segment15	106435.6	C15H23O5N1S0
AO_high^SPE_1_Segment15	81426	C14H21O6N1S0
AO_high^SPE_1_Segment15	63659	C14H23O6N1S0
AO_high^SPE_1_Segment15	74589.8	C16H17O5N1S0
AO_high^SPE_1_Segment15	62002.4	C14H25O6N1S0
AO_high^SPE_1_Segment15	61882.4	C14H11O7N1S0
AO_high^SPE_1_Segment15	73979.2	C16H19O5N1S0
AO_high^SPE_1_Segment15	91410.7	C16H21O5N1S0
AO_high^SPE_1_Segment15	118027.6	C15H19O6N1S0
AO_high^SPE_1_Segment15	109756.1	C16H23O5N1S0
AO_high^SPE_1_Segment15	204790.7	C15H21O6N1S0
AO_high^SPE_1_Segment15	70671.2	C16H25O5N1S0
AO_high^SPE_1_Segment15	63739	C14H19O7N1S0
AO_high^SPE_1_Segment15	115203.5	C15H23O6N1S0
AO_high^SPE_1_Segment15	62300	C16H27O5N1S0
AO_high^SPE_1_Segment15	73761.3	C14H21O7N1S0
AO_high^SPE_1_Segment15	63869.8	C15H25O6N1S0
AO_high^SPE_1_Segment15	71104.6	C17H19O5N1S0
AO_high^SPE_1_Segment15	64001	C14H23O7N1S0
AO_high^SPE_1_Segment15	66217.3	C13H21O8N1S0
AO_high^SPE_1_Segment15	77881.6	C17H21O5N1S0
AO_high^SPE_1_Segment15	83155	C16H19O6N1S0
AO_high^SPE_1_Segment15	110947.7	C17H23O5N1S0
AO_high^SPE_1_Segment15	150166.1	C16H21O6N1S0
AO_high^SPE_1_Segment15	100086.8	C17H25O5N1S0
AO_high^SPE_1_Segment15	64839.4	C18H29O4N1S0
AO_high^SPE_1_Segment15	82489.4	C15H19O7N1S0
AO_high^SPE_1_Segment15	147898.1	C16H23O6N1S0
AO_high^SPE_1_Segment15	66726.8	C17H27O5N1S0
AO_high^SPE_1_Segment15	114302.1	C15H21O7N1S0
AO_high^SPE_1_Segment15	81950.8	C16H25O6N1S0
AO_high^SPE_1_Segment15	68018.8	C14H19O8N1S0
AO_high^SPE_1_Segment15	85483.5	C15H23O7N1S0
AO_high^SPE_1_Segment15	70864.3	C17H17O6N1S0
AO_high^SPE_1_Segment15	80856.6	C14H21O8N1S0
AO_high^SPE_1_Segment15	75520.9	C18H21O5N1S0
AO_high^SPE_1_Segment15	65389.3	C15H25O7N1S0
AO_high^SPE_1_Segment15	73742.4	C17H19O6N1S0
AO_high^SPE_1_Segment15	75246.9	C14H23O8N1S0
AO_high^SPE_1_Segment15	93023.1	C18H23O5N1S0
AO_high^SPE_1_Segment15	88068.9	C17H21O6N1S0
AO_high^SPE_1_Segment15	99669.6	C18H25O5N1S0
AO_high^SPE_1_Segment15	85690.8	C16H19O7N1S0
AO_high^SPE_1_Segment15	206107.5	C17H23O6N1S0
AO_high^SPE_1_Segment15	67964.1	C18H27O5N1S0
AO_high^SPE_1_Segment15	71696.6	C15H17O8N1S0
AO_high^SPE_1_Segment15	129905.3	C16H21O7N1S0
AO_high^SPE_1_Segment15	138178	C17H25O6N1S0
AO_high^SPE_1_Segment15	63077.9	C17H11O7N1S0
AO_high^SPE_1_Segment15	66463	C15H19O8N1S0
AO_high^SPE_1_Segment15	140999.7	C16H23O7N1S0
AO_high^SPE_1_Segment15	72992.4	C17H27O6N1S0
AO_high^SPE_1_Segment15	117325.2	C15H21O8N1S0
AO_high^SPE_1_Segment15	64309.4	C19H21O5N1S0
AO_high^SPE_1_Segment15	91053.9	C16H25O7N1S0
AO_high^SPE_1_Segment15	65610.5	C18H19O6N1S0
AO_high^SPE_1_Segment15	115010.9	C15H23O8N1S0
AO_high^SPE_1_Segment15	64835.2	C19H23O5N1S0
AO_high^SPE_1_Segment15	63080.3	C17H31O6N1S0
AO_high^SPE_1_Segment15	76495.5	C14H21O9N1S0
AO_high^SPE_1_Segment15	81431.7	C18H21O6N1S0
AO_high^SPE_1_Segment15	77320.1	C15H25O8N1S0
AO_high^SPE_1_Segment15	103192.4	C19H25O5N1S0
AO_high^SPE_1_Segment15	79987.7	C17H19O7N1S0
AO_high^SPE_1_Segment15	71508	C14H23O9N1S0
AO_high^SPE_1_Segment15	146076.3	C18H23O6N1S0
AO_high^SPE_1_Segment15	85549	C19H27O5N1S0
AO_high^SPE_1_Segment15	120303.6	C17H21O7N1S0
AO_high^SPE_1_Segment15	210880.3	C18H25O6N1S0
AO_high^SPE_1_Segment15	63978.9	C19H29O5N1S0
AO_high^SPE_1_Segment15	64170.8	C22H41O2N1S0
AO_high^SPE_1_Segment15	76938.3	C16H19O8N1S0
AO_high^SPE_1_Segment15	140258.9	C17H23O7N1S0
AO_high^SPE_1_Segment15	97059.5	C18H27O6N1S0
AO_high^SPE_1_Segment15	64940.4	C23H31O2N1S0
AO_high^SPE_1_Segment15	97749	C16H21O8N1S0
AO_high^SPE_1_Segment15	163461.6	C17H25O7N1S0
AO_high^SPE_1_Segment15	68806.3	C18H29O6N1S0
AO_high^SPE_1_Segment15	95047.1	C16H23O8N1S0
AO_high^SPE_1_Segment15	72095.8	C17H27O7N1S0
AO_high^SPE_1_Segment15	64672.4	C18H31O6N1S0
AO_high^SPE_1_Segment15	102104.1	C15H21O9N1S0
AO_high^SPE_1_Segment15	101848.7	C16H25O8N1S0
AO_high^SPE_1_Segment15	67449	C20H25O5N1S0
AO_high^SPE_1_Segment15	95545.9	C18H33O6N1S0
AO_high^SPE_1_Segment15	94217.2	C15H23O9N1S0
AO_high^SPE_1_Segment15	103913.4	C19H23O6N1S0
AO_high^SPE_1_Segment15	66665.8	C16H27O8N1S0
AO_high^SPE_1_Segment15	63797.1	C14H21O10N1S0
AO_high^SPE_1_Segment15	93353.4	C18H21O7N1S0
AO_high^SPE_1_Segment15	83817.7	C15H25O9N1S0
AO_high^SPE_1_Segment15	165226	C19H25O6N1S0
AO_high^SPE_1_Segment15	76930.5	C20H29O5N1S0
AO_high^SPE_1_Segment15	75960.8	C17H19O8N1S0
AO_high^SPE_1_Segment15	165833.4	C18H23O7N1S0
AO_high^SPE_1_Segment15	153290	C19H27O6N1S0
AO_high^SPE_1_Segment15	103384.4	C17H21O8N1S0
AO_high^SPE_1_Segment15	242345	C18H25O7N1S0
AO_high^SPE_1_Segment15	91737.6	C19H29O6N1S0
AO_high^SPE_1_Segment15	136583.6	C17H23O8N1S0
AO_high^SPE_1_Segment15	138280.1	C18H27O7N1S0
AO_high^SPE_1_Segment15	110117.7	C16H21O9N1S0
AO_high^SPE_1_Segment15	169126.3	C17H25O8N1S0
AO_high^SPE_1_Segment15	67702.8	C18H29O7N1S0
AO_high^SPE_1_Segment15	130404	C16H23O9N1S0
AO_high^SPE_1_Segment15	83716.3	C20H23O6N1S0
AO_high^SPE_1_Segment15	85444.6	C17H27O8N1S0
AO_high^SPE_1_Segment15	69004.8	C21H27O5N1S0
AO_high^SPE_1_Segment15	80653.7	C19H35O6N1S0
AO_high^SPE_1_Segment15	71321.4	C15H21O10N1S0
AO_high^SPE_1_Segment15	88481.6	C19H21O7N1S0
AO_high^SPE_1_Segment15	96146	C16H25O9N1S0
AO_high^SPE_1_Segment15	96098.2	C20H25O6N1S0
AO_high^SPE_1_Segment15	74639	C15H23O10N1S0
AO_high^SPE_1_Segment15	139199.2	C19H23O7N1S0
AO_high^SPE_1_Segment15	154079.8	C20H27O6N1S0
AO_high^SPE_1_Segment15	67639.4	C17H17O9N1S0
AO_high^SPE_1_Segment15	88795.9	C18H21O8N1S0
AO_high^SPE_1_Segment15	123005	C20H29O6N1S0
AO_high^SPE_1_Segment15	154840.9	C18H23O8N1S0
AO_high^SPE_1_Segment15	216953.4	C19H27O7N1S0
AO_high^SPE_1_Segment15	70441	C17H21O9N1S0
AO_high^SPE_1_Segment15	282741.5	C18H25O8N1S0
AO_high^SPE_1_Segment15	97254	C19H29O7N1S0
AO_high^SPE_1_Segment15	169905.3	C17H23O9N1S0
AO_high^SPE_1_Segment15	64329.6	C21H23O6N1S0
AO_high^SPE_1_Segment15	176721.9	C18H27O8N1S0
AO_high^SPE_1_Segment15	184077.5	C17H25O9N1S0
AO_high^SPE_1_Segment15	80365.7	C21H25O6N1S0
AO_high^SPE_1_Segment15	96686	C18H29O8N1S0
AO_high^SPE_1_Segment15	68118.5	C19H33O7N1S0
AO_high^SPE_1_Segment15	103848.9	C16H23O10N1S0
AO_high^SPE_1_Segment15	104713.1	C20H23O7N1S0
AO_high^SPE_1_Segment15	116489.4	C17H27O9N1S0
AO_high^SPE_1_Segment15	99241.6	C21H27O6N1S0
AO_high^SPE_1_Segment15	78900.3	C19H21O8N1S0
AO_high^SPE_1_Segment15	109364.6	C16H25O10N1S0
AO_high^SPE_1_Segment15	144548.8	C20H25O7N1S0
AO_high^SPE_1_Segment15	68861.1	C17H29O9N1S0
AO_high^SPE_1_Segment15	86613.3	C21H29O6N1S0
AO_high^SPE_1_Segment15	72742.1	C19H37O7N1S0
AO_high^SPE_1_Segment15	141119.8	C19H23O8N1S0
AO_high^SPE_1_Segment15	218944.3	C20H27O7N1S0
AO_high^SPE_1_Segment15	64608.8	C21H31O6N1S0
AO_high^SPE_1_Segment15	73634.7	C18H21O9N1S0
AO_high^SPE_1_Segment15	258459.1	C19H25O8N1S0
AO_high^SPE_1_Segment15	170363.6	C20H29O7N1S0
AO_high^SPE_1_Segment15	204565.9	C18H23O9N1S0
AO_high^SPE_1_Segment15	221302.4	C19H27O8N1S0
AO_high^SPE_1_Segment15	81782.9	C20H31O7N1S0
AO_high^SPE_1_Segment15	64808.5	C17H21O10N1S0
AO_high^SPE_1_Segment15	251473	C18H25O9N1S0
AO_high^SPE_1_Segment15	136337.5	C19H29O8N1S0
AO_high^SPE_1_Segment15	117067.5	C17H23O10N1S0
AO_high^SPE_1_Segment15	199980	C18H27O9N1S0
AO_high^SPE_1_Segment15	73492.2	C22H27O6N1S0
AO_high^SPE_1_Segment15	82310.2	C20H21O8N1S0
AO_high^SPE_1_Segment15	117446.5	C17H25O10N1S0
AO_high^SPE_1_Segment15	105862.7	C21H25O7N1S0
AO_high^SPE_1_Segment15	111127	C18H29O9N1S0
AO_high^SPE_1_Segment15	70551.2	C22H29O6N1S0
AO_high^SPE_1_Segment15	67871.5	C19H33O8N1S0
AO_high^SPE_1_Segment15	103393.1	C20H23O8N1S0
AO_high^SPE_1_Segment15	80449.4	C17H27O10N1S0
AO_high^SPE_1_Segment15	142113.6	C21H27O7N1S0
AO_high^SPE_1_Segment15	69554.1	C22H31O6N1S0
AO_high^SPE_1_Segment15	65627.5	C19H21O9N1S0
AO_high^SPE_1_Segment15	168764	C20H25O8N1S0
AO_high^SPE_1_Segment15	160444.5	C21H29O7N1S0
AO_high^SPE_1_Segment15	124278.4	C19H23O9N1S0
AO_high^SPE_1_Segment15	261270.8	C20H27O8N1S0
AO_high^SPE_1_Segment15	112759.3	C21H31O7N1S0
AO_high^SPE_1_Segment15	65288.7	C18H21O10N1S0
AO_high^SPE_1_Segment15	213425.2	C19H25O9N1S0
AO_high^SPE_1_Segment15	189745.7	C20H29O8N1S0
AO_high^SPE_1_Segment15	69650.2	C21H33O7N1S0
AO_high^SPE_1_Segment15	140939.5	C18H23O10N1S0
AO_high^SPE_1_Segment15	65227.8	C22H23O7N1S0
AO_high^SPE_1_Segment15	322508	C19H27O9N1S0
AO_high^SPE_1_Segment15	109484.5	C20H31O8N1S0
AO_high^SPE_1_Segment15	200006.4	C18H25O10N1S0
AO_high^SPE_1_Segment15	71678.6	C22H25O7N1S0
AO_high^SPE_1_Segment15	165062.9	C19H29O9N1S0
AO_high^SPE_1_Segment15	74232.8	C17H23O11N1S0
AO_high^SPE_1_Segment15	194049.3	C18H27O10N1S0
AO_high^SPE_1_Segment15	85905.5	C22H27O7N1S0
AO_high^SPE_1_Segment15	67081.8	C19H31O9N1S0
AO_high^SPE_1_Segment15	88043.7	C17H25O11N1S0
AO_high^SPE_1_Segment15	114235.9	C21H25O8N1S0
AO_high^SPE_1_Segment15	93292.2	C18H29O10N1S0
AO_high^SPE_1_Segment15	126156.4	C22H29O7N1S0
AO_high^SPE_1_Segment15	75190.3	C20H23O9N1S0
AO_high^SPE_1_Segment15	78486.6	C17H27O11N1S0
AO_high^SPE_1_Segment15	186934.8	C21H27O8N1S0
AO_high^SPE_1_Segment15	127575.3	C22H31O7N1S0
AO_high^SPE_1_Segment15	68632.8	C19H21O10N1S0
AO_high^SPE_1_Segment15	183281.3	C20H25O9N1S0
AO_high^SPE_1_Segment15	188913.8	C21H29O8N1S0
AO_high^SPE_1_Segment15	70130.3	C22H33O7N1S0
AO_high^SPE_1_Segment15	133195.8	C19H23O10N1S0
AO_high^SPE_1_Segment15	325548.3	C20H27O9N1S0
AO_high^SPE_1_Segment15	107148.8	C21H31O8N1S0
AO_high^SPE_1_Segment15	183270.9	C19H25O10N1S0
AO_high^SPE_1_Segment15	255815.4	C20H29O9N1S0
AO_high^SPE_1_Segment15	77201.6	C18H23O11N1S0
AO_high^SPE_1_Segment15	257314	C19H27O10N1S0
AO_high^SPE_1_Segment15	134786.5	C20H31O9N1S0
AO_high^SPE_1_Segment15	108044.8	C18H25O11N1S0
AO_high^SPE_1_Segment15	86893	C22H25O8N1S0
AO_high^SPE_1_Segment15	168829.3	C19H29O10N1S0
AO_high^SPE_1_Segment15	87245.5	C23H29O7N1S0
AO_high^SPE_1_Segment15	69837.8	C20H33O9N1S0
AO_high^SPE_1_Segment15	72807.8	C21H23O9N1S0
AO_high^SPE_1_Segment15	99128.1	C18H27O11N1S0
AO_high^SPE_1_Segment15	118008.3	C22H27O8N1S0
AO_high^SPE_1_Segment15	69896.6	C19H31O10N1S0
AO_high^SPE_1_Segment15	103544.8	C23H31O7N1S0
AO_high^SPE_1_Segment15	69346.8	C20H21O10N1S0
AO_high^SPE_1_Segment15	127443.3	C21H25O9N1S0
AO_high^SPE_1_Segment15	81619.5	C18H29O11N1S0
AO_high^SPE_1_Segment15	208499.8	C22H29O8N1S0
AO_high^SPE_1_Segment15	88772.2	C23H33O7N1S0
AO_high^SPE_1_Segment15	81502.3	C20H23O10N1S0
AO_high^SPE_1_Segment15	201550.8	C21H27O9N1S0
AO_high^SPE_1_Segment15	70943.1	C18H31O11N1S0
AO_high^SPE_1_Segment15	139151.3	C22H31O8N1S0
AO_high^SPE_1_Segment15	147657.9	C20H25O10N1S0
AO_high^SPE_1_Segment15	239082.4	C21H29O9N1S0
AO_high^SPE_1_Segment15	95786.9	C22H33O8N1S0
AO_high^SPE_1_Segment15	71029.2	C19H23O11N1S0
AO_high^SPE_1_Segment15	273477.7	C20H27O10N1S0
AO_high^SPE_1_Segment15	186726.2	C21H31O9N1S0
AO_high^SPE_1_Segment15	121985.1	C19H25O11N1S0
AO_high^SPE_1_Segment15	229985.6	C20H29O10N1S0
AO_high^SPE_1_Segment15	73626.1	C21H33O9N1S0
AO_high^SPE_1_Segment15	139421.2	C19H27O11N1S0
AO_high^SPE_1_Segment15	86909.4	C23H27O8N1S0
AO_high^SPE_1_Segment15	133629.7	C20H31O10N1S0
AO_high^SPE_1_Segment15	87880.9	C18H25O12N1S0
AO_high^SPE_1_Segment15	72665.1	C22H25O9N1S0
AO_high^SPE_1_Segment15	112297.4	C19H29O11N1S0
AO_high^SPE_1_Segment15	118889.6	C23H29O8N1S0
AO_high^SPE_1_Segment15	71369.9	C20H33O10N1S0
AO_high^SPE_1_Segment15	71842.1	C24H33O7N1S0
AO_high^SPE_1_Segment15	151285.5	C22H27O9N1S0
AO_high^SPE_1_Segment15	70445.8	C19H31O11N1S0
AO_high^SPE_1_Segment15	135958	C23H31O8N1S0
AO_high^SPE_1_Segment15	70545	C20H21O11N1S0
AO_high^SPE_1_Segment15	102833.5	C21H25O10N1S0
AO_high^SPE_1_Segment15	183922	C22H29O9N1S0
AO_high^SPE_1_Segment15	103618.5	C23H33O8N1S0
AO_high^SPE_1_Segment15	88941.7	C20H23O11N1S0
AO_high^SPE_1_Segment15	185998.3	C21H27O10N1S0
AO_high^SPE_1_Segment15	197806.8	C22H31O9N1S0
AO_high^SPE_1_Segment15	72671.3	C23H35O8N1S0
AO_high^SPE_1_Segment15	107018.6	C20H25O11N1S0
AO_high^SPE_1_Segment15	236171.2	C21H29O10N1S0
AO_high^SPE_1_Segment15	146635.7	C22H33O9N1S0
AO_high^SPE_1_Segment15	172903.8	C20H27O11N1S0
AO_high^SPE_1_Segment15	154184.3	C21H31O10N1S0
AO_high^SPE_1_Segment15	201093.1	C20H29O11N1S0
AO_high^SPE_1_Segment15	79525.3	C24H29O8N1S0
AO_high^SPE_1_Segment15	92213.6	C21H33O10N1S0
AO_high^SPE_1_Segment15	65895.2	C24H45O7N1S0
AO_high^SPE_1_Segment15	90914.1	C19H27O12N1S0
AO_high^SPE_1_Segment15	96386.4	C23H27O9N1S0
AO_high^SPE_1_Segment15	100418.7	C20H31O11N1S0
AO_high^SPE_1_Segment15	94066.9	C24H31O8N1S0
AO_high^SPE_1_Segment15	70959.6	C22H25O10N1S0
AO_high^SPE_1_Segment15	70095.9	C19H29O12N1S0
AO_high^SPE_1_Segment15	126496.1	C23H29O9N1S0
AO_high^SPE_1_Segment15	88256.7	C24H33O8N1S0
AO_high^SPE_1_Segment15	110557.6	C22H27O10N1S0
AO_high^SPE_1_Segment15	150878.1	C23H31O9N1S0
AO_high^SPE_1_Segment15	103966.7	C24H35O8N1S0
AO_high^SPE_1_Segment15	81163.2	C21H25O11N1S0
AO_high^SPE_1_Segment15	216379.8	C22H29O10N1S0
AO_high^SPE_1_Segment15	148860.3	C23H33O9N1S0
AO_high^SPE_1_Segment15	143001.6	C21H27O11N1S0
AO_high^SPE_1_Segment15	196218.1	C22H31O10N1S0
AO_high^SPE_1_Segment15	83994.7	C23H35O9N1S0
AO_high^SPE_1_Segment15	77799.5	C20H25O12N1S0
AO_high^SPE_1_Segment15	177016.1	C21H29O11N1S0
AO_high^SPE_1_Segment15	126552.6	C22H33O10N1S0
AO_high^SPE_1_Segment15	71454.2	C20H27O12N1S0
AO_high^SPE_1_Segment15	151862.7	C21H31O11N1S0
AO_high^SPE_1_Segment15	73502.9	C25H31O8N1S0
AO_high^SPE_1_Segment15	85076.9	C20H29O12N1S0
AO_high^SPE_1_Segment15	78741.1	C24H29O9N1S0
AO_high^SPE_1_Segment15	92725.5	C21H33O11N1S0
AO_high^SPE_1_Segment15	75701.7	C25H33O8N1S0
AO_high^SPE_1_Segment15	83219.4	C23H27O10N1S0
AO_high^SPE_1_Segment15	76123.8	C20H31O12N1S0
AO_high^SPE_1_Segment15	129268	C24H31O9N1S0
AO_high^SPE_1_Segment15	75524.5	C25H35O8N1S0
AO_high^SPE_1_Segment15	69001.8	C22H25O11N1S0
AO_high^SPE_1_Segment15	124466.4	C23H29O10N1S0
AO_high^SPE_1_Segment15	122898.9	C24H33O9N1S0
AO_high^SPE_1_Segment15	110544.8	C22H27O11N1S0
AO_high^SPE_1_Segment15	204433.3	C23H31O10N1S0
AO_high^SPE_1_Segment15	79625.9	C24H35O9N1S0
AO_high^SPE_1_Segment15	157135.8	C22H29O11N1S0
AO_high^SPE_1_Segment15	164912.4	C23H33O10N1S0
AO_high^SPE_1_Segment15	73488.9	C24H37O9N1S0
AO_high^SPE_1_Segment15	175982.8	C22H31O11N1S0
AO_high^SPE_1_Segment15	93231.4	C23H35O10N1S0
AO_high^SPE_1_Segment15	111885.3	C21H29O12N1S0
AO_high^SPE_1_Segment15	118141.9	C22H33O11N1S0
AO_high^SPE_1_Segment15	92236.4	C21H31O12N1S0
AO_high^SPE_1_Segment15	84844.6	C25H31O9N1S0
AO_high^SPE_1_Segment15	105995.1	C24H29O10N1S0
AO_high^SPE_1_Segment15	98459.6	C25H33O9N1S0
AO_high^SPE_1_Segment15	121322	C24H31O10N1S0
AO_high^SPE_1_Segment15	67962.3	C21H35O12N1S0
AO_high^SPE_1_Segment15	93674.6	C25H35O9N1S0
AO_high^SPE_1_Segment15	128840.3	C23H29O11N1S0
AO_high^SPE_1_Segment15	147976.9	C24H33O10N1S0
AO_high^SPE_1_Segment15	86374.5	C22H27O12N1S0
AO_high^SPE_1_Segment15	158087.1	C23H31O11N1S0
AO_high^SPE_1_Segment15	113895.7	C24H35O10N1S0
AO_high^SPE_1_Segment15	108837.2	C22H29O12N1S0
AO_high^SPE_1_Segment15	140869.8	C23H33O11N1S0
AO_high^SPE_1_Segment15	126275.8	C22H31O12N1S0
AO_high^SPE_1_Segment15	67296	C26H31O9N1S0
AO_high^SPE_1_Segment15	88756.3	C23H35O11N1S0
AO_high^SPE_1_Segment15	85394.2	C22H33O12N1S0
AO_high^SPE_1_Segment15	81154.4	C26H33O9N1S0
AO_high^SPE_1_Segment15	101440.1	C25H31O10N1S0
AO_high^SPE_1_Segment15	97440.6	C26H35O9N1S0
AO_high^SPE_1_Segment15	108045.6	C24H29O11N1S0
AO_high^SPE_1_Segment15	102622.2	C25H33O10N1S0
AO_high^SPE_1_Segment15	110715.5	C24H31O11N1S0
AO_high^SPE_1_Segment15	104572	C25H35O10N1S0
AO_high^SPE_1_Segment15	81544.6	C23H29O12N1S0
AO_high^SPE_1_Segment15	136697.1	C24H33O11N1S0
AO_high^SPE_1_Segment15	73193.6	C25H37O10N1S0
AO_high^SPE_1_Segment15	126134	C23H31O12N1S0
AO_high^SPE_1_Segment15	113718.5	C24H35O11N1S0
AO_high^SPE_1_Segment15	72578.6	C22H29O13N1S0
AO_high^SPE_1_Segment15	80483.1	C23H33O12N1S0
AO_high^SPE_1_Segment15	68723.6	C24H37O11N1S0
AO_high^SPE_1_Segment15	89308.2	C26H33O10N1S0
AO_high^SPE_1_Segment15	87848	C25H31O11N1S0
AO_high^SPE_1_Segment15	103144.5	C26H35O10N1S0
AO_high^SPE_1_Segment15	103060	C25H33O11N1S0
AO_high^SPE_1_Segment15	77732.5	C26H37O10N1S0
